is_rumor,is_source_tweet,text
TRUE,FALSE,TwitchieRich kellyoxford I try. Unfortunately I donôt think itôd protect me against bullets
TRUE,FALSE,subloke kellyoxford obiterdictayo Not a comment. Stated  gunman had been neutralized.Simply not true. Over k followers.Irresponsible.
TRUE,FALSE,HDMcC kellyoxford obiterdictayo the news report I'm watching currently reported the same thing before Kelly tweeted it.
TRUE,FALSE,HDMcC kellyoxford obiterdictayo CBC news is reporting the gunman has been shot. Are you bitching at them also?
TRUE,FALSE,subloke kellyoxford obiterdictayo Stated as fact before news outlets even suggested.Still uncertain.Leave news to news pros.Done here.
TRUE,FALSE,subloke HDMcC kellyoxford obiterdictayo they confirm facts before 'reporting'.
TRUE,FALSE,HDMcC maybe people shouldn't look to the tweets of comedy writers for their news facts?
TRUE,FALSE,subloke HDMcC I had confirmed the first gunman was dead when I tweeted.
TRUE,FALSE,kellyoxford HDMcC I had heard the same before I saw you &amp many others tweet.
TRUE,FALSE,kellyoxford subloke you managed to confirm before any other news outlet in Canada. Bravo.
TRUE,FALSE,"HDMcC kellyoxford where's the ""sigh I give up"" emoticon? Do you not understand twitter?"
TRUE,FALSE,HDMcC subloke I can get confirmation and video from witnesses and pass info along without a news producer. Simple stuff.
TRUE,FALSE,kellyoxford HDMcC maybe you should have a news crew on retainer just in case. Rapid deploy anywhere breaking news happens.
TRUE,FALSE,"HDMcC kellyoxford exactly, because they are ""journalists"" and ""dems the rules"" Kelly is a ""comedic writer"" no rules. Go police journalists"
TRUE,FALSE,daxshepard HDMcC THANK YOU.
TRUE,FALSE,HDMcC kellyoxford subloke Perhaps all of Twitter should follow HDM so we can learn the proper ways of Tweeting responsibly.
TRUE,FALSE,"daxshepard HDMcC kellyoxford No, you're right. We should follow comedic writers and trust their sources. That's my first instinct."
TRUE,FALSE,"jeremysale daxshepard HDMcC seeing as though I was % correct, yes."
TRUE,FALSE,kellyoxford daxshepard HDMcC Kudos to your relaying of secondhand information! Do you have an app?
TRUE,FALSE,"jeremysale daxshepard HDMcC hey kid, go enjoy this weird sense of power I've afforded you this morning. Spend it wisely!!"
TRUE,FALSE,"kellyoxford daxshepard HDMcC Thanks, that was considerate of you! All the best."
TRUE,FALSE,kellyoxford daxshepard yes from her newly decorated LA living room. Just like Egypt.
TRUE,TRUE,"DEVELOPING story Shots fired on Parliament Hill, soldier shot at War Memorial http//t.co/fZwOGm #Ottawa http//t.co/JbpiIysA"
TRUE,FALSE,"CTVNews give me a  break Parlement Hill is NOT protected at all, stop the lies lol White House is GARDED and so should be PARLEMENT Hill !"
TRUE,FALSE,CTVNews And people have a problem with Canada being involved with air strikes against ISIS. Ridiculous!!!!
TRUE,FALSE,"RT CTVNews Shots fired on Parliament Hill, soldier shot at War Memorial http//t.co/FpeMzJjqvU #Ottawa http//t.co/MwNvePZiù"
TRUE,FALSE,"CTVNews DEVELOPING story Shots fired on Parliament Hill, soldier shot  http//t.co/oNTzBOT #Ottawa http//t.co/VDKVyDoJù holy crap"
TRUE,FALSE,CTVNews WHY ARE U NOT CARRYING LIVE ON CFTO TORONTO!!????
TRUE,FALSE,CTVNews MissVioletVega and let the fear mongering BEGIN!!
TRUE,FALSE,CTVNews CortneywithnoU What possesses people to do this sh?
TRUE,FALSE,cdnmickeyfan CTVNews Not anymore.
TRUE,FALSE,CTVNews CTVCalgary #praying
TRUE,FALSE,mercedes CTVNews garded?
TRUE,FALSE,CTVNews TSNBobMcKenzie one of those days where I wish there was a dislike button.
TRUE,FALSE,"CTVNews DEVELOPING story Shots fired on Parliament Hill, soldier shotWar Memorial http//t.co/gyqtRCfZ #Ottawa #WTF"
TRUE,FALSE,AmeetRules CTVNews ya auto correct lol regardless you can't just walk into the White House should be same way here Period!
TRUE,FALSE,"CTVNews Shots fired on Parliament Hill, soldier shot at War Memorial http//t.co/AKDrKpNHCF #Ottawa http//t.co/JjaFsYeYqù goodluck"
TRUE,FALSE,mercedes CTVNews Some guy walked into the white house a few weeks ago
TRUE,FALSE,"CTVNews DEVELOPING story Shots fired on Parliament Hill, soldier shot at War Memorial http//t.co/sPgrsVIMZ"" What is wrong with people"
TRUE,FALSE,RyanRente CTVNews yaand made it just passed front door and was caught lol these guys shot times and are STILLat large henseNOT GUARDED !
TRUE,FALSE,GodlessDino CTVNews MissVioletVega how is this fear mongering if it's actually happening you nitwit?
TRUE,FALSE,liteyourlife CTVNews CortneywithnoU Islam
TRUE,FALSE,mercedes CTVNews the U.S. has terrible gun laws &amp even worse healthcare/support for the mentally ill. I'd rather not REQUIRE guards.
TRUE,FALSE,"stephiloo CTVNews no one WANTS guards lol however they way the world is now and only to get worse, WE NEED THEM!!!! unfortunately!!!!"
TRUE,FALSE,mercedes CTVNews White House needs them more though. Im proud to be from a country that doesn't discuss weapons in the national anthem
TRUE,FALSE,"stephiloo CTVNews lol I agree äëç however with ALL that is happining that our Country as well as Theirs is involved with, WE NEED GUARDS!"
TRUE,TRUE,WATCH LIVE The scene outside Parliament Hill where a soldier has been shot http//t.co/kdGHRo
TRUE,FALSE,CP all of Canada needs to pray.
TRUE,FALSE,CP please don't broadcast location of officers for their safety
TRUE,FALSE,CP Theres no sound.
TRUE,FALSE,CP sound is not working
TRUE,FALSE,"CP CBCAlerts  Note to all those concerned, in moments of #nationalSecurity GPS &amp CellularNetworks are jammed in response CSIS #weUnite"
TRUE,FALSE,CP sound?
TRUE,FALSE,CP should have got them all #FuckTheForces
TRUE,TRUE,Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http//t.co/rqnyftxXF http//t.co/mksfPjJr
TRUE,FALSE,nationalpost petermansbridge CBCNews
TRUE,FALSE,nationalpost Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http//t.co/SIymvQvye http//t.co/DXPHCiDglù OH MY
TRUE,FALSE,RT nationalpost Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http//t.co/hNkHxwdhs http//t.co/mLNSSqKWIù
TRUE,FALSE,nationalpost sending thoughts n prayers
TRUE,FALSE,nationalpost JammieWF nice.
TRUE,FALSE,Wow. nationalpost Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http//t.co/oHIuqnVcQf http//t.co/qRuhvZnetù
TRUE,FALSE,nationalpost not what CBC is reporting. But hope so.
TRUE,FALSE,"nationalpost MIvancicevic and tory MPs never lie, so we can totally believe that this is not an orchestration by the govn't/police"
TRUE,FALSE,nationalpost Other outlets reporting multiple assailants
TRUE,FALSE,nationalpost Two Tory MPs say gunman at Parliament Hill 'shot &amp killed' http//t.co/lkCqIjx http//t.co/TMzCGkiaù ASarmed
TRUE,FALSE,"nationalpost we won't get all the info until they are absolutely certain that the area is clear, most likely."
TRUE,FALSE,nationalpost glenncalderwood good on you #Canada terrorists should be killed at point.
TRUE,TRUE,Canadian media Gunman shot soldier at war memorial. http//t.co/zNhxKwBoy
TRUE,FALSE,cnnbrk So Canada's strict gun control policies have failed again
TRUE,FALSE,Non terrorism by definition cnnbrk Canadian media Gunman shot soldier at war memorial. http//t.co/Lkmauiù
TRUE,FALSE,CutGovtSpending cnnbrk oh puhleeez  one gun death for every couple of thousands in the us  and probably terrorist
TRUE,FALSE,OMG!!! I don't think of this kind of thing in Canada. RT cnnbrk Canadian media Gunman shot soldier at war memorial. http//t.co/FOhdzjrof
TRUE,FALSE,cnnbrk and so it begins ISIS invades Our Peaceful country starting with the ones we let in
TRUE,FALSE,cnnbrk Canadian media Gunman shot soldier at war memorial. http//t.co/UkRqJuvù what
TRUE,FALSE,schwaid CutGovtSpending cnnbrk exactly. Safer there than here in the States by far.
TRUE,FALSE,ericabecks cnnbrk do you really think that it's possible to stop everyone?
TRUE,TRUE,Canadian parliament on lockdown after shooting ì live updates http//t.co/PBLZPFqhAP
TRUE,FALSE,guardian Canadian parliament on lockdown after shooting ì live updates http//t.co/bVRxZiù
TRUE,FALSE,"guardian acoyne ""We are all infidels"" #outlawIslam"
TRUE,FALSE,"guardian That's very sad, RIP may gd lord ve mercy on u"
TRUE,TRUE,We are hearing a shooter is still on the loose here in DT Ottawa with a rifle please pray for our police and soldiers #PrayForOttawa
TRUE,FALSE,GongshowGear ≥ unreal
TRUE,FALSE,GongshowGear MP at Hill reports deceased shooter.
TRUE,FALSE,GongshowGear http//t.co/sWdBhvLe
TRUE,TRUE,"Scene outside Canada's parliament where soldier shot by gunman at National War Memorial, http//t.co/tHQMYQQB http//t.co/bMzDnPLNX"
TRUE,FALSE,"BBCBreaking Live updates from here
http//t.co/sOkPgdi"
TRUE,FALSE,BBCBreaking
TRUE,FALSE,"BBCBreaking PLEASE SIGN &amp RT UK

FOLLOW justiceforBigAl 

http//t.co/IgpyUfNVd

http//t.co/uVSThNogU

#FreeMarineA"
TRUE,FALSE,BBCBreaking damn.. I hope our Canadian friends are okay. They've been hanging out with the US for too long.
TRUE,FALSE,BBCBreaking Scene outside Canada's parliament where soldier shot by gunman at National War Memorial. Canada has a war memorial?!?
TRUE,FALSE,"BBCBreaking Wow, this is crazy.  I can't believe Canada is having nasty issues like us over here in America.  Not cool.  Canada is"
TRUE,FALSE,BBCBreaking AlexisPavlich  are you ok? was this where you work?? Terrible news
TRUE,FALSE,"BBCBreaking BreakingNow In Gina's Dream, the story of earth is coming true.....Save our planet...http//t.co/ETYisEJx"
TRUE,FALSE,BBCBreaking peaceful nation.  This is not cool.  I think people are just overthetop filled so much anger and anxiety that they are
TRUE,FALSE,BBCBreaking another one glorytotheboys
TRUE,FALSE,"BBCBreaking snapping, left and right.  This is what happens when a species lives for thousands of years, it goes crazy!"
TRUE,FALSE,BBCBreaking We are selfdestructing and we will cause our own demise and that will be the end of humanity.  I swear we're going to the
TRUE,FALSE,"BBCBreaking Mad Max way of life, it will be a rogue society."
TRUE,FALSE,macgregor why?
TRUE,FALSE,BBCBreaking
TRUE,FALSE,BBCBreaking disgraceful! Hope he recovers soon x
TRUE,FALSE,macgregor I know. It was just a joke about how they're our neighbor so our bad behavior is rubbing off on the good kid next door.
TRUE,FALSE,"RT BBCBreaking Scene outside Canada's parliament where soldier shot by gunman at National War Memorial, http//t.co/JUBhmrMTnS"
TRUE,FALSE,ryanhoussein macgregor because Canada is attacking IS in coalition IS gave warning recently...
TRUE,FALSE,Humanity no shit? Didn't see that. That's scary.
TRUE,FALSE,ryanhoussein just search it they announced it clearly...
TRUE,FALSE,ryanhoussein BBCBreaking It was implied by your statement ..irrespective of whatever Canadian govt does..it doesn't give right to kill
TRUE,TRUE,Witnesses say several dozen shots fired inside Parliament buildings after Canadian soldier shot at nearby War Memorial. #Ottawa #cdnpoli
TRUE,FALSE,CBCAlerts southsalem MUSLIM TERRORIST ATTACK IN CANADA
TRUE,FALSE,CBCAlerts it her stations reportons shooter was shot.
TRUE,FALSE,CBCAlerts Witnesses say several dozen shots fired inside Parliament buildings after Cdn soldier shot at War Memorial. #Ottawa #cdnpoliù
TRUE,FALSE,CBCAlertsseveral dozen shots fired inside Parliament buildings after Canadian soldier shot at nearby War Memorialù  my brother is safe..
TRUE,FALSE,"CBCAlerts WilliamBDevittI i want to know, if that 'soldier' was an operative, and was he killed, or were the bullets blanks? #CPCTerrorism"
TRUE,FALSE,"CBCAlerts volatilitysmile ""We are all infidels"". #waronfreedom #waronwomen #waronhumanity #kobani #pershmaga #Iran #Iraq #outlawIslam"
TRUE,FALSE,Were the soldiers guarding the War Memorial not armed? What did the second soldier do? CBCAlerts #cdnpoli #Ottawa
TRUE,FALSE,CBCAlerts forces and city in lock down. Be safe!#ottawa #Canada
TRUE,FALSE,CBCAlerts CBCPEI
TRUE,FALSE,CBCAlerts MP Bernard Trottier tweeting that suspect shot &amp killed.
TRUE,FALSE,CBCAlerts Witnesses say several dozen shots fired inside Parliament buildings after Canadian soldier shot nearby . #Ottawa #cdnpoliù
TRUE,FALSE,marcely CBCAlerts southsalem  douchebag.
TRUE,FALSE,trevorjkramer CBCAlerts they are honorary guards...so likely unarmed.
TRUE,FALSE,"They looked armed to me, cfitzge CBCAlerts #cdnpoli #Ottawa http//t.co/eLvLNVEHV"
TRUE,FALSE,"trevorjkramer CBCAlerts they are ""armed"" in that they have ceremonial rifles."
TRUE,FALSE,CBCAlerts so scary.  Be safe everyone in #ottawa and #canada and #ontArio  praying for you!!!
TRUE,FALSE,"Clearly that needs to change, MYK. CBCAlerts #cdnpoli #Ottawa"
TRUE,FALSE,!!!! CBCAlerts Witnesses say several dozen shots fired inside Parliament after Canadian soldier shot at War Memorial. #Ottawa #cdnpoliù
TRUE,FALSE,"trevorjkramer CBCAlerts if you read about the ceremonial guard, typically these aren't loaded bec public inspection of the gun is common"
TRUE,FALSE,trevorjkramer CBCAlerts regardless. .it's tragic  my hometown will be forever changed
TRUE,FALSE,"That isn't in question, cfitzge CBCAlerts"
TRUE,TRUE,Witnesses say several dozen shots fired inside Parliament buildings after Canadian soldier shot at nearby War Memorial. #cbcOTT #OTTnews
TRUE,FALSE,CBCOttawa several dozen?
TRUE,FALSE,"CBCOttawa I hope these idiots know they are the people who should be frightened. We're just angry, and they will pay!#Canadian"
TRUE,FALSE,CBCOttawa RaffiRC do we have status of victim?
TRUE,TRUE,"Shots were fired at Canada's national war memorial in Ottawa and a ceremonial guard was shot, police say. http//t.co/KkQapxxW"
TRUE,FALSE,WSJ always bad news and not any good news unfortunately
TRUE,FALSE,WSJ macdonaldm Canada has been to war..?
TRUE,FALSE,WSJ You have to ask yourself. How does someone get past the front doors of Parliament with a rifle? Where was the security?
TRUE,FALSE,WSJ Thought and prayers for everyone over there with high hopes that everyone is alright
TRUE,TRUE,Snipers now on top of Ottawa's National Art Gallery after gunfire at parliament http//t.co/bEFuHisyW dmatthewmillar pic
TRUE,FALSE,"Wait, wat? Canada?  Must be an American tourist! PzFeed dmatthewmillar"
TRUE,FALSE,PzFeed dmatthewmillar Please don't tweet police positions at this time.
TRUE,FALSE,New Canadian reality. PzFeed Snipers now on top of Ottawa's National Art Gallery after gunfire at parliament http//t.co/cIfYqQarù
TRUE,FALSE,PzFeed dmatthewmillar DO NOT tweet locations of police officers! Your compromising security!
TRUE,FALSE,Dope PzFeed Snipers now on top of Ottawa's National Art Gallery after gunfire at parliament http//t.co/UpwoGPhA dmatthewmillar picù
TRUE,FALSE,MapleLeafsHH PzFeed Harper's justification for increasing military spending 
TRUE,FALSE,"PzFeed Snipers now on top of Ottawa's National Art Gallery after gunfire at parliament http//t.co/lTBXjXXq dmatthewmillar pic"""
TRUE,FALSE,"PzFeed dmatthewmillar stop tweeting positions, how ab a little thing called opsec to help members end this"
TRUE,FALSE,PzFeed xinfamousjoe
TRUE,FALSE,PzFeed AaronWorthing dmatthewmillar isn't a glass roof a really dumb place to hang out if you're worried about gunfire?
TRUE,FALSE,PzFeed postedeveille dmatthewmillar DâPORTâ LES TOUS!
TRUE,TRUE,Shooting in Canadian parliament comes day after ISISinspired radical drove in Canadian soldier. Also reports of shooting at War memorial/
TRUE,FALSE,rcallimachi ummsalama what's a radical
TRUE,FALSE,rcallimachi SophiaMJones CBC is running a live blog and tweet thing here on the shootings http//t.co/MUlKvzI
TRUE,FALSE,AhmedHussain ummsalama One definition? A person that thinks its ok to decapitate innocent journalists / aid workers
TRUE,FALSE,rcallimachi ummsalama is that radical?
TRUE,FALSE,"rcallimachi Cue the ""we won't be cowed by such dastardly acts"" speechs. *yawn*"
TRUE,FALSE,rcallimachi SophiaMJones People R radicalising because their democracy is being radicalised by Elite.
TRUE,FALSE,rcallimachi ummsalama how about dropping bombs on Muslims all over the world.  Not radical.
TRUE,FALSE,"rcallimachi ummsalama journalists are not innocent, hence the media blackout against IS by US. Journalism is a crime"
